Date,Open,High,Low,Close,Volume,sma_10,rsi_14,macd
2015-03-30,0.0059788695900774,0.0054914566885825,0.0073464024777771,0.0060201871925665,0.0169268285340117,0.0100530822436398,0.4670801561035744,0.4053338039456736
2015-03-31,0.0048201747554242,0.003922466548475,0.0039305607654883,0.0031953344737265,0.0230292174070115,0.0095931384570042,0.3492357564777685,0.3972252734944286
2015-04-01,0.0026881716627896,0.0025842066282329,0.0031350899218791,0.0029637833769224,0.0274923607243388,0.0090205534209041,0.3407158125674492,0.3903456018952358
2015-04-02,0.002456427391775,0.0071527424373536,0.0045856512514236,0.0090765910082106,0.0492932729215901,0.0089079130666183,0.5838644636566562,0.3944911745376509
2015-04-06,0.0075546952724168,0.0085832979662593,0.0094052786905758,0.0096323136405404,0.0199434016226875,0.0088797543208152,0.600189282816175,0.3984823796189677
2015-04-07,0.0089451255379446,0.0087678715799992,0.0102943275143626,0.0091692114469323,0.0288907621212349,0.0087999670302049,0.5797965192951726,0.4007038418486487
2015-04-08,0.00871339010707,0.0081679765290665,0.0080950798688283,0.0081967233386688,0.0417006608161606,0.0087014078391785,0.5371745458448257,0.4007118214087889
2015-04-09,0.0073692998556051,0.0072911770485554,0.0075803608156287,0.006390668947453,0.0216157632501919,0.0087201815299524,0.4640931210746695,0.3976737239392864
2015-04-10,0.005561738742391,0.0043839445917933,0.0057554607905585,0.0049087772589918,0.039281682296449,0.0085324499932865,0.4101895174472334,0.3927938531080681
2015-04-13,0.0041249507825203,0.0032302758888786,0.0035562220699627,0.0022691477520526,0.0191049628949467,0.0081147443253556,0.3271547856265157,0.38470468655486
2015-04-14,4.634885420293222e-05,0.0019381637729684,0.0021524541929762,0.0040289007566787,0.0193698914696009,0.0079129325206092,0.3985370442189613,0.3811165688360963
2015-04-15,0.0039395553657086,0.0030918236740894,0.0046792381565396,0.0046772173294165,0.0337904354763445,0.0080631175709062,0.4236035729906485,0.3793467462420073
2015-04-16,0.0034760845039594,0.0029995280654257,0.0055682959052649,0.0049087772589918,0.0215404994505742,0.0082602377433168,0.4328149185618235,0.378365836451052
2015-04-17,0.003058953656273,0.0037840319372732,0.0047728250616556,0.005047699084303,0.0319765779055589,0.0078519198159518,0.4386457474416926,0.3778684154150206
2015-04-20,0.0049128724638301,0.0063682561690935,0.007065659612306,0.0078262415837823,0.0653651046919452,0.0076688790164427,0.5450276117197366,0.3819094128740399
2015-04-21,0.008018166134166,0.0088601671886629,0.0096860215560469,0.0108826453994264,0.0396896120903767,0.0078425311802071,0.6367471972651594,0.3898973680080719
2015-04-22,0.0110771197904391,0.0122288776887433,0.012774318025368,0.0143095309699569,0.0951048424728674,0.0084620486528843,0.7168696421293416,0.40146966199375
2015-04-23,0.0134408671540884,0.0141670502635054,0.0144588466177026,0.0159303444837294,0.0502039648969638,0.0094288704530903,0.749029373181685,0.4128761207527797
2015-04-24,0.0158509368515204,0.0155053101837474,0.0164241359253853,0.0153283381303525,0.0568076106754173,0.0104848663892934,0.7217642832374458,0.4205246311584751
2015-04-27,0.0154338060038341,0.0152284233577565,0.0154414823466055,0.0141706091446457,0.1065735402586064,0.0116910491661512,0.6698580423183588,0.4242671816381222
2015-04-28,0.0145995619887415,0.0163820920606712,0.0114641370534975,0.0137538260031696,0.1468351572260773,0.0126766455523099,0.651224068502899,0.4260728770016724
2015-04-29,0.0127919831952474,0.0176741953747877,0.0149267632934058,0.0167639107666817,0.0705191696897626,0.0139016011247628,0.7226169599137835,0.4317333478442846
2015-04-30,0.0153874659897712,0.0148131019205637,0.0147863918606702,0.0140779887059241,0.0591949783992895,0.0148308773337786,0.610543330462331,0.4313856786260997
2015-05-01,0.01362624489062,0.0130595205631289,0.0129147073079806,0.0131981033708398,0.0353077536766366,0.0156569000338957,0.577039855899104,0.4291768835312455
2015-05-04,0.0130700763204649,0.0130133815605907,0.0147863918606702,0.0145873922861218,0.0211972965243177,0.0163421254242816,0.6144051952950887,0.4291060926618988
2015-05-05,0.0135799048765571,0.0132441117804562,0.0134762108887998,0.012966561106807,0.0528381978835819,0.0165533249695938,0.5520270596276992,0.4259741831908506
2015-05-06,0.0119113814858118,0.0108444787659631,0.0101539560816271,0.0106511031353935,0.0592627158189454,0.0161825526334188,0.472201159518961,0.4193865245463218
2015-05-07,0.0093622563856309,0.0099215402829139,0.0104815013245947,0.0106511031353935,0.027007661854801,0.0156475149788665,0.4722011595189611,0.4138102592595563
2015-05-08,0.0107063466370957,0.0111675045944923,0.0116513108637296,0.0128276392814957,0.0326102990983396,0.0153940755244919,0.5416309073285409,0.4125151394039635
2015-05-11,0.0117259860690001,0.0132902683865817,0.0134762108887998,0.0137538260031696,0.0498321617268526,0.0153518356154294,0.5690113446967171,0.4126212884812322
2015-05-12,0.011772343763343,0.0143977804833709,0.0123531858772844,0.0164860671160592,0.0984841870757003,0.0156287412880926,0.6420205146365544,0.4166662602798754
2015-05-13,0.0164071231019556,0.0156437447949492,0.0143184751849671,0.0135685851257263,0.0854319389460057,0.0153049031788524,0.5344375253459439,0.4148601875324155
2015-05-14,0.0138579803214946,0.0141208936573799,0.0155350692517215,0.0142632295833673,0.0351180889016001,0.0153236768696262,0.5537932047347974,0.4141749171456388
2015-05-15,0.0135799048765571,0.0142593458721691,0.0149735656709023,0.0157451212718286,0.0272138846657534,0.0155818106418732,0.5940657009360012,0.4156144617510323
2015-05-18,0.0148312974196161,0.0166128222805366,0.017032424033824,0.0177364165404876,0.0415772281847876,0.0159009562235988,0.6437842411948942,0.4195039863739581
2015-05-19,0.0164534631160185,0.0151822843552183,0.0167048787908564,0.0157451212718286,0.0308491261872864,0.0161825562141342,0.568941977068139,0.4190013177762162
2015-05-20,0.0147385997112103,0.018920159686366,0.016845268073469,0.0194961518795713,0.0867641081992383,0.0170789793594746,0.6572960818700342,0.4240998489703327
2015-05-21,0.0191416436189482,0.0247807988096031,0.021196943137164,0.0243123086998415,0.1242379540288711,0.0184635077227902,0.7437273842218307,0.4352048615176309
2015-05-22,0.0231738966930627,0.0244116339785359,0.0251275039026524,0.0263036039685005,0.0779055589842397,0.019829262395332,0.7734338075421221,0.4464437937900085
2015-05-26,0.0248887600978709,0.0334563923845261,0.026718445589871,0.034963411835235,0.1964580855899929,0.0219787998589284,0.8707525753902638,0.4681537503295997
2015-05-27,0.0302187634093874,0.0347946523047681,0.032239948042578,0.0354265140288431,0.192929718663917,0.0238983658767963,0.8749100989853578,0.4849210093121895
2015-05-28,0.0338802433301585,0.0324873148989387,0.033784105202177,0.0338983032882499,0.1213673927114536,0.0259587309947533,0.8222742627781285,0.4944909926955289
2015-05-29,0.0328605862179741,0.0351638171358354,0.0346731540259638,0.0364916225758283,0.0931058359550223,0.0282115219672484,0.8498117235773031,0.5047990413386694
2015-06-01,0.0364293684303394,0.0353945473557008,0.0366852278612661,0.0365379239624179,0.0720229404061234,0.0303188195217824,0.8502980875066244,0.5115596556320305
2015-06-02,0.0353633713040921,0.0346100610874408,0.0358897659425953,0.0353801949767111,0.0589195128926888,0.0321069714945908,0.8073445567961983,0.5135691248330849
2015-06-03,0.0351316181929374,0.033917852824257,0.0350942861740475,0.0339446223403819,0.0548763415772281,0.0339514445397209,0.755038143701036,0.5113960468347771
2015-06-04,0.042871708882166,0.0430087678363728,0.0395863505203551,0.0386218396697985,0.2782848885343127,0.0358897842483628,0.8168257207675287,0.5155904533361866
2015-06-05,0.0376807609733984,0.0421781249619872,0.0398671112357032,0.0427896710845597,0.138045850706727,0.0377624178296537,0.8608668524856102,0.5239242140470721
2015-06-08,0.042269182617668,0.0411167518677362,0.0391184338446519,0.0392701650753075,0.0720304667860852,0.0390765457477461,0.7486291206118336,0.5233085907151673
2015-06-09,0.0384686649744281,0.0371481287131356,0.0336437159195645,0.0360748394343521,0.1656089594027064,0.0391891861020318,0.6591612258378533,0.5161985171915562
2015-06-10,0.0355024090265609,0.0347484956986426,0.0362640957131824,0.0354728154154327,0.0404121445667063,0.0391938786295464,0.6429658854934595,0.5081622819524642
2015-06-11,0.0297552748673581,0.031518219809764,0.0320527920822229,0.032972116566576,0.0897731549079523,0.0391000119660346,0.5771890742688336,0.4965040743629891
2015-06-12,0.0362439730135277,0.035994460010221,0.0369659885766142,0.0370473275426156,0.0801770204567007,0.0391563312479986,0.6459308226712077,0.492489448440515
2015-06-15,0.0343437141919077,0.0359483210076828,0.0360769219029503,0.0368620866651724,0.0312314662893441,0.0391891843116741,0.6409506592067225,0.4878044982664863
2015-06-16,0.0356414467490296,0.0354868429643645,0.0373403183472013,0.0363526830849746,0.0138078966778558,0.0392877435027005,0.6265282457341919,0.4821376229876351
2015-06-17,0.0389784935305203,0.0410244562590725,0.0397735243305872,0.0406131349384575,0.1033236493911158,0.0399635802573418,0.696525894283306,0.4832722930461875
2015-06-18,0.0399054529342988,0.0407475694330815,0.0412240945850702,0.0396869482167836,0.0346168319961464,0.0400715262937552,0.6691993474489335,0.4815607103380503
2015-06-19,0.0386077026968968,0.0375173111477903,0.0386037147914523,0.0377882733868462,0.0293799768187497,0.039564647385006,0.6142234098235162,0.4761082666329291
2015-06-22,0.0379588364183359,0.038394093024714,0.039305607654884,0.0379735142642895,0.0436906356780515,0.0394332351303041,0.6177437046713683,0.4710665251023116
2015-06-23,0.0370782347089003,0.0382095018073867,0.0395395659927356,0.0393627855140291,0.0247286740023783,0.0397664600849312,0.644611523056674,0.4682987866718314
2015-06-24,0.037912496404273,0.037055833104472,0.0379954088331365,0.0371862493679269,0.0385034546084024,0.0399401122486956,0.577783183298075,0.4617327356259527
2015-06-25,0.0376807609733984,0.0381633628048485,0.0398203267080837,0.0384365987923552,0.0286785182063131,0.0404939235940218,0.6043211675056793,0.4576584855040604
2015-06-26,0.03786613870993,0.0366866682734047,0.0384165409812202,0.0375104120706814,0.0498291511748679,0.0405408560305989,0.5753190609177947,0.4521577352191323
2015-06-29,0.0351316181929374,0.036271346836212,0.0368255992940016,0.0355654358541544,0.0270723887224722,0.040409443775897,0.516615757156193,0.4439987830273245
2015-06-30,0.0365684061528081,0.0363636424448756,0.0369659885766142,0.0359822189956305,0.0321511899206719,0.0403718981847069,0.5273514963479216,0.4375668537322805
2015-07-01,0.036012237582653,0.0348407913073063,0.0364512695234145,0.0353338935901215,0.0240588261857811,0.0398368605301545,0.5069253006094265,0.4308851513165737
2015-07-02,0.0355951067349667,0.035994460010221,0.0368724016714981,0.0369084057173044,0.0200803817379916,0.0395552623299768,0.5503212917690085,0.4275819626016506
2015-07-06,0.0349925804704687,0.0339640094303826,0.0351878730791635,0.034963411835235,0.0206313127511929,0.0392689698119267,0.4874234113945428,0.4214247846673438
2015-07-07,0.0338802433301585,0.0336409836018534,0.0321931635149584,0.0355654358541544,0.0250191922689025,0.039024917202939,0.5051653497973448,0.4171099625309047
2015-07-08,0.0339729233582843,0.0365020770560774,0.033596931391945,0.0345929477458909,0.0693360227597729,0.038541506302836,0.473152971750585,0.4118099572380188
2015-07-09,0.0384223249603652,0.0380710671961849,0.0359365504702148,0.0359822189956305,0.082373218129544,0.038419480893521,0.5166192007911594,0.4095151639267217
2015-07-10,0.0369855370004945,0.0358098687928936,0.038042211210633,0.0371862493679269,0.0321632321286107,0.0382927611663337,0.552542019993405,0.4093095209566338
2015-07-13,0.0368464992780257,0.0369173984932702,0.038042211210633,0.038251357914912,0.033370463474478,0.0383678541390717,0.5832551699981626,0.4105244001256311
2015-07-14,0.0371709324173062,0.0376095891528666,0.0389312600344199,0.0390849241978642,0.0245405145033341,0.0387245453119874,0.6068506467558298,0.412474003162064
2015-07-15,0.0385613626828339,0.0372865633243374,0.0376210790625494,0.0372788698066485,0.0247753375581412,0.0388559575666893,0.5345655332934837,0.4108230787095629
2015-07-16,0.03786613870993,0.0380249105900594,0.0293856099111085,0.0352875745379895,0.0814384417382927,0.0388512632488169,0.4634259852444029,0.4060785301543138
2015-07-17,0.034760845039594,0.0337332616069297,0.0327546670957777,0.0326016524772319,0.0596676350608884,0.0384147847852911,0.3808365725196849,0.3978711428060653
2015-07-20,0.0320726645366643,0.0320719934617459,0.0328950385285132,0.0327868933546751,0.0156097120407026,0.0381942001849496,0.3877141378380014,0.3915625608009394
2015-07-21,0.0309139697020112,0.0303645511068493,0.0319592051771069,0.0307029776472946,0.0207020607228335,0.0377014024394597,0.3283729704044249,0.3832425874464137
2015-07-22,0.0290600685747342,0.0291647434013964,0.0303682634898883,0.0311660621753603,0.0558562762482501,0.0373540963215733,0.3471734973858927,0.3774497443572427
2015-07-23,0.0303114611177932,0.0311951939812349,0.0320527920822229,0.0320922488970342,0.028827540529556,0.0369598577671098,0.3849347374875489,0.3744316418417834
2015-07-24,0.0311457228131659,0.0306414379328403,0.0292452384783729,0.0296378691003094,0.0373865398220763,0.0361948486668291,0.3133201693378896,0.368301907508621
2015-07-27,0.0278086760316752,0.0265343801670379,0.0262037443865483,0.0254700376855482,0.0384989387804253,0.0348994944395106,0.2178706589228882,0.3571076955796164
2015-07-28,0.0248887600978709,0.0264882235609124,0.0266716610622515,0.0274150139020752,0.0500052684659732,0.0337167787761202,0.2946788486376075,0.3516928297871655
2015-07-29,0.0269744143363026,0.0281495093096836,0.0275139253584188,0.0279707365344049,0.0655638011229358,0.0327734231942027,0.3158710751428788,0.348681393299861
2015-07-30,0.030450498840262,0.0380249105900594,0.0326610801906616,0.0363990021371066,0.1046904399921725,0.0328860635484885,0.5576076038128891,0.3599762563891543
2015-07-31,0.0387930981137085,0.0450392184162112,0.0412708791126897,0.0447346473010867,0.150524588683335,0.034115711648456,0.6990798835363935,0.382205286378728
2015-08-03,0.044076743730882,0.0477618772592334,0.046464836322429,0.0485783160130934,0.0684614574082158,0.0357161320845984,0.7474292849495937,0.4056786647071739
2015-08-04,0.0481090144852766,0.0484540855224171,0.0473538851462159,0.047281647536533,0.0481086207156082,0.0373963380209934,0.7119833934720098,0.4217701529128302
2015-08-05,0.0466722265254059,0.0487771113509463,0.0440784327165397,0.0451051290559732,0.0852166844790992,0.0388090269204699,0.6540250505521245,0.4305101178721146
2015-08-06,0.045374493968284,0.0463774783364532,0.0441252172441592,0.0436232197019695,0.057343488928695,0.0399776614206011,0.6158593120244653,0.4344838420105431
2015-08-07,0.042269182617668,0.04259344639918,0.0437040850960756,0.0433453760513471,0.0293679346108108,0.0413668823114314,0.6085490821116438,0.4365728750305261
2015-08-10,0.0437986682859445,0.0473465558220406,0.0451078529730621,0.0484856955743717,0.0449339936477353,0.0436994605745368,0.6904084741336154,0.4456880079230771
2015-08-11,0.0465331888029371,0.047069686599637,0.046464836322429,0.0460776171642366,0.0357126729185796,0.0455908678466016,0.6268931549891847,0.4483251954376717
2015-08-12,0.0449110054262547,0.0458237222880586,0.0452014398781781,0.047976291994174,0.0349510032664489,0.047618379900883,0.6567238282160065,0.4526345164026921
2015-08-13,0.0470893573730922,0.0464236173389913,0.0481493649147637,0.0473742679752546,0.0455376093206689,0.0487306951190502,0.640272698388281,0.4542694762847654
2015-08-14,0.046579528817,0.0461005915104622,0.0483833232526152,0.0473742679752546,0.0248927490855448,0.0489982139463263,0.640272698388281,0.4547379069748137
2015-08-17,0.0463014356917824,0.051269039974103,0.0480557780096476,0.0509400753710965,0.0506675899026086,0.0492375722374417,0.6996832515383328,0.4598985322053107
2015-08-18,0.0502410087377712,0.0494231630080045,0.0511908590065882,0.0511253162485397,0.0282585462044465,0.0496271182643905,0.7026131970458657,0.4633565994923722
2015-08-19,0.0502410087377712,0.0490539981769372,0.0499274804122143,0.0502917499655875,0.0243327864163894,0.0501527690735559,0.6750477479140011,0.463838057699517
2015-08-20,0.0475064882207786,0.0474388514307042,0.0460437041743454,0.0451051290559732,0.0271536736260593,0.0503029568093895,0.5253936488732239,0.4551315637824839
2015-08-21,0.0429644065905719,0.0441624365392875,0.0437508874735721,0.0422802675043619,0.0297939277166468,0.0501950107729761,0.4585837699181485,0.4430424313865554
2015-08-24,0.0328605862179741,0.0382556584135122,0.0266716610622515,0.0357969781181873,0.1299549922478286,0.0489090416006869,0.3350105504275976,0.4226836154134596
2015-08-25,0.0395346621006754,0.038117206198723,0.0340180635400286,0.033018435618708,0.0611548477413333,0.0475855268372076,0.2917710876444916,0.4019078399451174
2015-08-26,0.0362439730135277,0.0362251902300864,0.0328014694732742,0.0368620866651724,0.0427001640750831,0.0464591304557811,0.3811256574016277,0.3914634362991154
2015-08-27,0.0380515341267417,0.0392247358990996,0.0384165409812202,0.0414003821692777,0.0494919693525807,0.0458536923560055,0.4714096451141064,0.3903255927838079
2015-08-28,0.0398590952399558,0.0407014304305434,0.0418323826935089,0.0416782434854426,0.0197236313278039,0.0452764147923907,0.4766385594808231,0.3897875723267068
2015-08-31,0.0405079615185168,0.0405629958193416,0.0408497469646061,0.0398721890942268,0.0262520133066397,0.0441547127288366,0.4412312716568383,0.3864461899329505
2015-09-01,0.035409711318155,0.0375173111477903,0.0371999469144657,0.0368620866651724,0.028290157000286,0.0427091707656846,0.3858331213670718,0.3790517198329812
2015-09-02,0.0377734586818042,0.0376557457589921,0.0370595754817302,0.0385292192310768,0.0262459922026703,0.0415170682569072,0.4223983625046449,0.3759265452547283
2015-09-03,0.0381442318351476,0.0387171188532431,0.0394459790876196,0.0391312432499962,0.0204070266283323,0.0409116301571315,0.4357096990655753,0.3745057227780192
2015-09-04,0.0367538015696199,0.0371942677156738,0.038042211210633,0.0380661347030111,0.0112158114190236,0.0404845385389926,0.4137286477161952,0.3718128585570103
2015-09-08,0.0403225837819851,0.0415782123074671,0.0421599457863535,0.0429748942964605,0.05552361025394,0.0412120020480832,0.5195609091366793,0.3775550927962277
2015-09-09,0.0444938745785684,0.0431010634450365,0.040569004099135,0.0390849241978642,0.0296900636731744,0.0418268252028881,0.4391359453374704,0.3759940992828377
2015-09-10,0.0384686649744281,0.0393631705103014,0.0402882433837868,0.0400574299716701,0.0404633239504463,0.042150665102486,0.4595266089559604,0.3763810288675537
2015-09-11,0.037912496404273,0.0386248232445795,0.0397735243305872,0.0408446772024903,0.0339680580434422,0.042094345820522,0.4763920746850847,0.3779981598123373
2015-09-14,0.0402762260876422,0.0394093271164269,0.0412708791126897,0.0414467012214097,0.0175530233468306,0.0420708796022334,0.4896889173771708,0.3802692107276641
2015-09-15,0.0413422232138894,0.0467005041649823,0.0428618207999083,0.0477447497301411,0.0616275044029322,0.0428687435565474,0.610401252242524,0.3919904954913917
2015-09-16,0.0469039619562805,0.0474850080368298,0.046371249417313,0.0487635392249942,0.0341080487107311,0.0440749254382263,0.6271584681619746,0.4026743096322882
2015-09-17,0.0471356973871551,0.052053526242363,0.0496935042244857,0.0531166115171987,0.0558698237321812,0.0455533204650538,0.6928349184540753,0.417670669699562
2015-09-18,0.0501483110293653,0.0521919608535648,0.050535768520653,0.0501991295268658,0.0743741815061791,0.0466750225286079,0.6181809672538823,0.4244332981948218
2015-09-21,0.0501483110293653,0.0552838021312416,0.0516587935321684,0.0546911236443816,0.0557734860686706,0.0483599227828752,0.6829550224733668,0.4363281586555241
2015-09-22,0.0525583984070774,0.052053526242363,0.0517523804372845,0.0525145874982793,0.0286137913386419,0.0493267463734389,0.6298754276393207,0.4416142364049168
2015-09-23,0.0523730029902657,0.0545915938680579,0.0543727423810254,0.0557099131392347,0.039682085710415,0.0510116466277062,0.6749940453024237,0.4501159050165077
2015-09-24,0.0536707355473876,0.0521919608535648,0.0522670994904841,0.0533481537812316,0.0605181159965679,0.0523586276094741,0.6181500175053083,0.4522948896475863
2015-09-25,0.0547830903679779,0.054730046082847,0.0545599161912574,0.0543206418894951,0.072242710701007,0.0537243822820158,0.6329898591100862,0.4547424490625903
2015-09-28,0.0521412675593911,0.0518689350250357,0.0450610684454426,0.0441789423342993,0.0362199509280026,0.0540012879546789,0.4315561247768598,0.4398822372253008
2015-09-29,0.0436596128831957,0.0437471151020947,0.0386973016965683,0.039640646830194,0.0560926045790495,0.0531799577820765,0.3646300802731042,0.4204491812179549
2015-09-30,0.0412031854914207,0.0407475694330815,0.0391652183722714,0.0407983758159007,0.0556756431291677,0.0523727087727333,0.3862760491851984,0.4066186561787398
2015-10-01,0.0406470169212656,0.0424088551818527,0.0410369207748381,0.0422802675043619,0.0300994987430945,0.0512744729274677,0.4142670024528846,0.3978453233324154
2015-10-02,0.0398590952399558,0.0427780376165073,0.0349539147413119,0.0449198881785299,0.06231692080743,0.0507394352729154,0.4627013168439911,0.3949560671606839
2015-10-05,0.0449110054262547,0.0463313393339151,0.0464180517948095,0.0461239185508263,0.0248942543615371,0.0498711708733782,0.484278916860723,0.3944505925679305
2015-10-06,0.0455135316907528,0.0458237222880586,0.0452482422556746,0.044688345914497,0.0335556124215374,0.0490780012369366,0.4571805301996576,0.3916645931615421
2015-10-07,0.0446329299813172,0.0440240019280857,0.0416920112607734,0.0433916774379367,0.0404934294702933,0.0478295794461952,0.4327210103566595,0.3873421993418504
2015-10-08,0.0425472757428855,0.0411167518677362,0.0403350279114064,0.039640646830194,0.0460674664699772,0.0464403585553649,0.3665540721477011,0.3780029273679195
2015-10-09,0.0383296272519593,0.0392708749016377,0.0408029624369865,0.0398721890942268,0.0239850676621558,0.0449760446917967,0.3718190891069792,0.3711068236687049
2015-10-12,0.0393029266698007,0.0420858293533236,0.0411305076799541,0.0441326232821673,0.0096939773907545,0.0449713503739244,0.4635036504217693,0.3725437034817795
2015-10-13,0.0437059705775387,0.0422704205706509,0.0436104981909595,0.0425118097683948,0.0288561407734108,0.0452623354194891,0.4321497335816197,0.3712376309116574
2015-10-14,0.0412958831998265,0.0403322479958888,0.0393523921825035,0.0394090869006187,0.0360799602607138,0.0451215345290425,0.3756839104023037,0.3654653377016473
2015-10-15,0.0393492666838636,0.0395939007301668,0.0397267398029677,0.0414003821692777,0.0339530052835187,0.0450323603930453,0.419626302258697,0.364276062031017
2015-10-16,0.0426399734512914,0.043931706319422,0.0443123910543913,0.0441789423342993,0.0271612000060211,0.0449572674203074,0.4771824534251525,0.3679299345523166
2015-10-19,0.0432424820355094,0.0463774783364532,0.0453418113109136,0.047281647536533,0.0328917857089097,0.0450746003021078,0.5356444694124954,0.3758467610570017
2015-10-20,0.046579528817,0.0489617025682736,0.04356371366334,0.0449198881785299,0.0455059985248295,0.0450980665203963,0.485797120244153,0.3784139080710973
2015-10-21,0.0450037031346606,0.0451776706310004,0.0426278624620567,0.0426970506458381,0.0542260623485316,0.0450276678655307,0.441477840082615,0.3769790755892533
